term,estimate,std.error,statistic,p.value,conf.low,conf.high,city,lag,pct,pct_low,pct_high,n_obs
post4,0.09285197227369563,0.02758482737126075,3.366052323765254,7.62522429157909e-4,0.03878670410626987,0.14691724044112137,Arlington,4,9.729929252601565,3.9548728526142884,15.825810213360715,21916
post5,-0.015361612366455484,0.04792163898713415,-0.32055690688249877,0.7485461987730104,-0.10928629886136891,0.07856307412845794,Arlington,5,-1.5244224656059346,-10.352627865158803,8.1731582287349,21916
post6,0.2553486734943111,0.12047750475476988,2.1194717969472343,0.03405061477561708,0.019217103227709087,0.49148024376091315,Arlington,6,29.091164908740975,1.9402940263640867,63.4734235040163,21916
post7,0.25252725427335043,0.15039729252416556,1.6790678212027974,0.09313882673028992,-0.04224602244634912,0.54730053099305,Arlington,7,28.72745794099729,-4.136609390026502,72.85804646082721,21916
post1,-2.7939694408231843,0.27697869547064086,-10.087308108934822,6.2869954618785155e-24,-3.3368377084305276,-2.251101173215841,Atlanta,1,-93.88221107080831,-96.44508029124839,-89.4716774362018,65748
post2,-2.5353904436218655,0.12895711740121116,-19.66072516752808,4.679896920175312e-86,-2.788141749278343,-2.282639137965388,Atlanta,2,-92.07692219272249,-93.84645439575334,-89.79853795235525,65748
post3,-1.9536016596074943,0.08824843442170616,-22.137522012820817,1.375963261863437e-108,-2.126565412766083,-1.7806379064489055,Atlanta,3,-85.82374295109618,-88.0753847366558,-83.14693937888649,65748
post4,-2.473873357197277,0.14789782978058794,-16.726907763740428,8.346033882455705e-63,-2.7637477769588648,-2.183998937435689,Atlanta,4,-91.57421346803432,-93.69449911334932,-88.74096127199746,65748
post5,-1.9855205892853203,0.18746613407349688,-10.59135613532676,3.2682230084757405e-26,-2.352947460390331,-1.6180937181803094,Atlanta,5,-86.26908861460156,-90.49115207583625,-80.17236904225223,65748
post6,-1.9200690707059016,0.16432854546874265,-11.684330712165421,1.5328220672748037e-31,-2.24214710145649,-1.5979910399553134,Atlanta,6,-85.34031637663088,-89.37698276168565,-79.76974722754213,65748
post7,-2.3594357304884457,0.21282106988204422,-11.086476220593006,1.459232944636748e-28,-2.7765573626085343,-1.9423140983683571,Atlanta,7,-90.55264833159427,-93.77475484826867,-85.66282108236233,65748
post1,0.22070850592785635,0.03725420413130588,5.924391919632717,3.134550845543058e-9,0.14769160755779354,0.29372540429791916,Austin,1,24.695989616464487,15.915536648168494,34.14155061564046,120538
post2,0.2945388892951128,0.01120766754607007,26.28012368179067,3.2363197335482687e-152,0.27257226455411704,0.31650551403610855,Austin,2,34.25071715121586,31.333836329456343,37.23238092583914,120538
post3,-0.012354115749676958,0.06336755355807368,-0.19495964505486132,0.8454245399404228,-0.13655223851191428,0.11184400701256038,Austin,3,-1.227811694962555,-12.763925175801539,11.833839409055692,120538
post4,0.10297853887171643,0.030902334917589463,3.332386991026414,8.610443225589894e-4,0.04241107539504656,0.1635460023483863,Austin,4,10.846761985494858,4.332327513839163,17.767952996535396,120538
post5,0.1705775969306987,0.029963689545709462,5.692810181819679,1.2496529149784709e-8,0.11184984457716884,0.22930534928422858,Austin,5,18.598967752214747,11.834492248224148,25.772602612359297,120538
post6,0.09119275179179435,0.03208345633340414,2.8423605874672466,0.0044780811451866995,0.028310332878758754,0.15407517070482996,Austin,6,9.548014066943654,2.871487894038993,16.657857601636607,120538
post7,0.1069143850856112,0.03682150216167947,2.903585644500896,0.0036891605332872216,0.03474556699205571,0.1790832031791667,Austin,7,11.283897478714744,3.5356246480203524,19.61202610361501,120538
post1,0.3404241065389052,0.040137060495257365,8.481540559731076,2.2223156783198718e-17,0.26175691352289543,0.419091299554915,Bakersfield,1,40.55435643928369,29.921068349235224,52.05791766549541,76706
post2,0.2952251379362022,0.06521878896154541,4.526688438055391,5.991517369902776e-6,0.1673986604562548,0.4230516154161496,Bakersfield,2,34.342878142486846,18.222547792362764,52.661309070290365,76706
