term,estimate,std.error,statistic,p.value,conf.low,conf.high,city,lag,pct,pct_low,pct_high,n_obs
post3,-0.03135089521142388,0.07125981092288798,-0.4399519842306271,0.6599718840585274,-0.17101755816541825,0.10831576774257047,Chandler,3,-3.086455158261192,-15.71932247990695,11.439958127443251,16437
post4,-0.07970652085168836,0.004066792444015182,-19.599357958134046,1.565870710690592e-85,-0.08767728757455774,-0.07173575412881898,Chandler,4,-7.661269845633456,-8.394354817270766,-6.922318275113848,16437
post5,0.039271380690863,0.05499057757633879,0.7141474489215148,0.4751360081845723,-0.0685081708478169,0.1470509322295429,Chandler,5,4.005269557405122,-6.621416974956085,15.841296208225607,16437
post6,-0.027294464327922284,0.12170308008999099,-0.22427094127560224,0.8225464858263167,-0.26582811811189827,0.21123918945605372,Chandler,6,-2.6925336443909154,-23.342912417237972,23.520776840434543,16437
post7,0.14020461494400938,0.09402676917625481,1.491113819737796,0.13593161461288003,-0.04408446622411091,0.32449369611212964,Chandler,7,15.050918614723319,-4.312686940077059,38.33300832475428,16437
post8,-0.0020466109734667334,0.06831896106960789,-0.029956705158052835,0.9761015819387081,-0.1359493141310922,0.13185609218415875,Chandler,8,-0.20445180932423535,-12.711312560282295,14.09441166766725,16437
post9,-0.12614534701929825,0.12742595582604832,-0.9899501730361885,0.32219847408068947,-0.37589563113394475,0.12360493709534828,Chandler,9,-11.85132839947941,-31.332600331110672,13.156874184895218,16437
post10,-0.08204224731336651,0.09397681657251072,-0.8730051762294403,0.3826602563610374,-0.2662334231772144,0.10214892855048135,Chandler,10,-7.876696174663833,-23.373975627664144,10.754840502453833,16437
post11,-0.16981695842666472,0.10300359258682353,-1.6486508301496674,0.099219188862739,-0.37170029017507566,0.03206637332174625,Chandler,11,-15.618074353419175,-31.04391202723865,3.2586039196092598,16437
post12,-0.20088141180353183,0.06798987791105571,-2.9545782103966225,0.0031309678265229535,-0.33413912382247635,-0.06762369978458732,Chandler,12,-18.199056793456958,-28.40458309826277,-6.538789785052335,16437
post1,-0.7118307864106539,0.13330062382554697,-5.340040923906254,9.292560245653098e-8,-0.9730952082254478,-0.45056636459586,Charleston,1,-50.92550746158943,-62.208848883905276,-36.273287614230654,60269
post2,-0.6353254332693914,0.11103822332080777,-5.721682266419476,1.0547442253179394e-8,-0.8529563518854901,-0.41769451465329266,Charleston,2,-47.023694226211575,-57.38467910237258,-34.14366208388265,60269
post3,-0.5118949494681405,0.08012763177726409,-6.388494681723374,1.6752664979090917e-10,-0.6689422219180653,-0.35484767701821573,Charleston,3,-40.06412525062929,-48.7749861720623,-29.87197438269821,60269
post4,-0.559255900899618,0.046766782111921056,-11.958400292780913,5.868149499534431e-33,-0.6509171095118153,-0.4675946922874207,Charleston,4,-42.83657418269067,-47.843277690985055,-37.34925995136328,60269
post5,-0.39877470684121225,0.050822375092350096,-7.846439803661139,4.280140511015497e-15,-0.49838473163100394,-0.29916468205142055,Charleston,5,-32.88581120019101,-39.248883882459204,-25.856270203472587,60269
post6,-0.3943932329824442,0.07726227653382892,-5.1046027981036906,3.314900392003548e-7,-0.545824512352323,-0.24296195361256542,Charleston,6,-32.59110698847297,-42.0636106332868,-21.569864696294218,60269
post7,-0.3446317234236329,0.0374486621366038,-9.20277798353646,3.488130745018399e-20,-0.41802975248058516,-0.27123369436668066,Charleston,7,-29.151877753208865,-34.16573591932005,-23.75617019512952,60269
post8,-0.3946188690026424,0.15005960984147906,-2.6297474011795208,0.0085448332539721,-0.6887302998260736,-0.10050743817921126,Charleston,8,-32.60631514699936,-49.77866752355905,-9.562161454075358,60269
post9,-0.4158962674499541,0.0399616731195383,-10.407378745276098,2.2945259712409375e-25,-0.4942197075262116,-0.33757282737369665,Charleston,9,-34.02512956495903,-38.9953263493654,-28.64999895175795,60269
post10,-0.221107941890875,0.13898125165557554,-1.5909192013813955,0.11162776068100454,-0.4935061896621007,0.051290305880350745,Charleston,10,-19.836985385380768,-38.951782892251515,5.262843315501664,60269
post11,-0.187979703017712,0.04402290191009974,-4.270043428795085,1.9543490878508362e-5,-0.27426300525644703,-0.10169640077897697,Charleston,11,-17.13684742186008,-23.98678697771063,-9.669624764122398,60269
post12,-0.3303230186656189,0.11496904540551245,-2.873147441561525,0.0040640439918023,-0.5556582069973734,-0.10498783033386438,Charleston,12,-28.130845485053534,-42.6305472855646,-9.96645206982112,60269
post1,-0.3745205792862431,0.14429093054862693,-2.595593346457956,0.009442774943895307,-0.6573256064573221,-0.09171555211516413,Charlotte,1,-31.238114149507425,-48.176455162917705,-8.763536717138765,115059
post2,-0.3641658731550268,0.06542158849993299,-5.566448041159989,2.5998425515271068e-8,-0.4923898304262952,-0.2359419158837584,Charlotte,2,-30.522405949290565,-38.88359309618134,-21.017345102243436,115059
post3,-0.2496761373256029,0.04501521842447895,-5.546482857669104,2.9147318963945505e-8,-0.3379043441937855,-0.16144793045742029,Charlotte,3,-22.09469515767063,-28.673648756848113,-14.908916315006627,115059
post4,-0.23817502418986256,0.05697723241540063,-4.18017889063852,2.9127986032706122e-5,-0.3498483476628159,-0.12650170071690922,Charlotte,4,-21.193525137169942,-29.5205034581725,-11.88273490829862,115059
post5,-0.26120795232363686,0.0604206924130165,-4.3231539045945215,1.538143524763376e-5,-0.37963033337412166,-0.14278557127315206,Charlotte,5,-22.987924543808326,-31.58857433161758,-13.306005420506628,115059
post6,-0.46434125538607096,0.10130031755612841,-4.58380848736026,4.565824514590285e-6,-0.6628862294185531,-0.2657962813535888,Charlotte,6,-37.1450977875188,-48.4638266335993,-23.340471865218472,115059
post7,-0.4808025324405906,0.07078300899057521,-6.792626356200959,1.1011029995422427e-11,-0.6195346807794928,-0.3420703841016884,Charlotte,7,-38.17130027264821,-46.18051882715171,-28.970179075163372,115059
post8,-0.44413854806839326,0.12652271231658457,-3.5103464029214906,4.475232732221699e-4,-0.6921185074352213,-0.19615858870156525,Charlotte,8,-35.86234468113149,-49.94853988048062,-17.811811683836975,115059
post9,-0.22526108130210218,0.08626376229400283,-2.6113060143884153,0.0090197143127136465,-0.394334948569272,-0.05618721403493235,Charlotte,9,-20.169223168232598,-32.58717798620252,-5.463786573730878,115059
post10,-0.2885101116096658,0.03780446246108527,-7.63164168533408,2.3178291208347682e-14,-0.3626054964882893,-0.21441472673104223,Charlotte,10,-25.06207723210493,-30.413910107496367,-19.298637451218926,115059
post11,-0.4006606577118746,0.0745965488485633,-5.371034771665461,7.828611063110946e-8,-0.5468672068260415,-0.2544541085977077,Charlotte,11,-33.01226598175781,-42.12398910268813,-22.46603663026152,115059
